dt,future_dt,humidity,pop,pressure,temp_max,temp_min,uvi,weather_id,wind_speed,wind_gust,rain,snow
2026-03-10 11:37:53,2026-03-11 12:00:00,62,0.76,1010,10.09,4.58,1.87,500,10.22,19.52,0.1,0
2026-03-10 11:37:53,2026-03-12 12:00:00,91,1,997,11.26,2.42,0.55,616,12.62,26.04,10.64,0.28
2026-03-10 11:37:53,2026-03-13 12:00:00,81,1,994,6.78,0.33,1.09,616,10.52,20.34,1.1,1.89
2026-03-10 11:37:53,2026-03-14 12:00:00,67,0.34,1008,8.36,2.7,1.94,500,6.1,14.46,0.33,0
2026-03-10 11:37:53,2026-03-15 12:00:00,71,0.73,1010,9.35,5.34,2,500,10.77,20.74,1.38,0
2026-03-10 11:37:53,2026-03-16 12:00:00,84,1,1014,10.36,3.46,2,616,7.98,17.84,0.36,0.78
2026-03-10 11:37:53,2026-03-17 12:00:00,75,0,1005,12.56,9.87,2,804,6.51,14.9,0,0
2026-03-10 12:37:53,2026-03-10 12:00:00,82,1,1004,12.86,7.29,0.93,500,9.88,17.92,1.74,0
2026-03-10 12:37:53,2026-03-11 12:00:00,62,0.76,1010,10.09,4.58,1.87,500,10.22,19.52,0.1,0
2026-03-10 12:37:53,2026-03-12 12:00:00,91,1,997,11.26,2.42,0.55,616,12.62,26.04,10.64,0.28
2026-03-10 12:37:53,2026-03-13 12:00:00,81,1,994,6.78,0.33,1.09,616,10.52,20.34,1.1,1.89
2026-03-10 12:37:53,2026-03-14 12:00:00,67,0.34,1008,8.36,2.7,1.94,500,6.1,14.46,0.33,0
2026-03-10 12:37:53,2026-03-15 12:00:00,71,0.73,1010,9.35,5.34,2,500,10.77,20.74,1.38,0
2026-03-10 12:37:53,2026-03-16 12:00:00,84,1,1014,10.36,3.46,2,616,7.98,17.84,0.36,0.78
2026-03-10 12:37:53,2026-03-17 12:00:00,75,0,1005,12.56,9.87,2,804,6.51,14.9,0,0
2026-03-10 13:37:53,2026-03-10 12:00:00,81,1,1003,12.77,7.29,0.93,500,10.18,18.93,0.7,0
2026-03-10 13:37:53,2026-03-11 12:00:00,62,0,1010,9.88,4.7,1.87,801,10.32,19.22,0,0
2026-03-10 13:37:53,2026-03-12 12:00:00,91,1,996,11.18,3.27,0.55,616,12.38,24.64,11.34,0.53
2026-03-10 13:37:53,2026-03-13 12:00:00,78,1,994,7.26,0.64,1.09,616,10.72,19.89,2.31,0.93
2026-03-10 13:37:53,2026-03-14 12:00:00,98,0.34,1005,6.58,2.98,1.94,500,5.77,13.38,0.41,0
2026-03-10 13:37:53,2026-03-15 12:00:00,70,0.37,1008,8.67,4.09,2,500,9.94,20.25,0.72,0
2026-03-10 13:37:53,2026-03-16 12:00:00,84,1,1008,11.49,6.1,2,500,10.44,21.21,0.45,0
2026-03-10 13:37:53,2026-03-17 12:00:00,77,0.54,1000,12.62,7.81,2,500,6.58,14.45,0.45,0
2026-03-10 14:37:53,2026-03-10 12:00:00,82,1,1003,12.61,7.29,0.93,500,10.18,18.93,1.7,0
2026-03-10 14:37:53,2026-03-11 12:00:00,62,0,1010,9.88,4.7,1.87,801,10.32,19.22,0,0
2026-03-10 14:37:53,2026-03-12 12:00:00,91,1,996,11.18,3.27,0.55,616,12.38,24.64,11.34,0.53
2026-03-10 14:37:53,2026-03-13 12:00:00,78,1,994,7.26,0.64,1.09,616,10.72,19.89,2.31,0.93
2026-03-10 14:37:53,2026-03-14 12:00:00,98,0.34,1005,6.58,2.98,1.94,500,5.77,13.38,0.41,0
2026-03-10 14:37:53,2026-03-15 12:00:00,70,0.37,1008,8.67,4.09,2,500,9.94,20.25,0.72,0
2026-03-10 14:37:53,2026-03-16 12:00:00,84,1,1008,11.49,6.1,2,500,10.44,21.21,0.45,0
2026-03-10 14:37:53,2026-03-17 12:00:00,77,0.54,1000,12.62,7.81,2,500,6.58,14.45,0.45,0
2026-03-10 15:37:53,2026-03-10 12:00:00,82,1,1003,12.56,7.29,0.93,501,10.18,18.93,2.03,0
2026-03-10 15:37:53,2026-03-11 12:00:00,62,0,1010,9.88,4.7,1.87,801,10.32,19.22,0,0
2026-03-10 15:37:53,2026-03-12 12:00:00,91,1,996,11.18,3.27,0.55,616,12.38,24.64,11.34,0.53
2026-03-10 15:37:53,2026-03-13 12:00:00,78,1,994,7.26,0.64,1.09,616,10.72,19.89,2.31,0.93
2026-03-10 15:37:53,2026-03-14 12:00:00,98,0.34,1005,6.58,2.98,1.94,500,5.77,13.38,0.41,0
2026-03-10 15:37:53,2026-03-15 12:00:00,70,0.37,1008,8.67,4.09,2,500,9.94,20.25,0.72,0
2026-03-10 15:37:53,2026-03-16 12:00:00,84,1,1008,11.49,6.1,2,500,10.44,21.21,0.45,0
2026-03-10 15:37:53,2026-03-17 12:00:00,77,0.54,1000,12.62,7.81,2,500,6.58,14.45,0.45,0
2026-03-10 16:37:53,2026-03-10 12:00:00,82,1,1004,12.17,7.29,0.93,500,10.18,18.93,0.7,0
2026-03-10 16:37:53,2026-03-11 12:00:00,62,0,1010,9.88,4.7,1.87,801,10.32,19.22,0,0
2026-03-10 16:37:53,2026-03-12 12:00:00,91,1,996,11.18,3.27,0.55,616,12.38,24.64,11.34,0.53
2026-03-10 16:37:53,2026-03-13 12:00:00,78,1,994,7.26,0.64,1.09,616,10.72,19.89,2.31,0.93
2026-03-10 16:37:53,2026-03-14 12:00:00,98,0.34,1005,6.58,2.98,1.94,500,5.77,13.38,0.41,0
2026-03-10 16:37:53,2026-03-15 12:00:00,70,0.37,1008,8.67,4.09,2,500,9.94,20.25,0.72,0
2026-03-10 16:37:53,2026-03-16 12:00:00,84,1,1008,11.49,6.1,2,500,10.44,21.21,0.45,0
2026-03-10 16:37:53,2026-03-17 12:00:00,77,0.54,1000,12.62,7.81,2,500,6.58,14.45,0.45,0
2026-03-10 17:37:53,2026-03-10 12:00:00,82,1,1004,11.64,7.29,0.93,500,10.18,18.93,0.56,0
2026-03-10 17:37:53,2026-03-11 12:00:00,62,0,1010,9.88,4.7,1.87,801,10.32,19.22,0,0
2026-03-10 17:37:53,2026-03-12 12:00:00,91,1,996,11.18,3.27,0.55,616,12.38,24.64,11.34,0.53
2026-03-10 17:37:53,2026-03-13 12:00:00,78,1,994,7.26,0.64,1.09,616,10.72,19.89,2.31,0.93
2026-03-10 17:37:53,2026-03-14 12:00:00,98,0.34,1005,6.58,2.98,1.94,500,5.77,13.38,0.41,0
2026-03-10 17:37:53,2026-03-15 12:00:00,70,0.37,1008,8.67,4.09,2,500,9.94,20.25,0.72,0
2026-03-10 17:37:53,2026-03-16 12:00:00,84,1,1008,11.49,6.1,2,500,10.44,21.21,0.45,0
2026-03-10 17:37:53,2026-03-17 12:00:00,77,0.54,1000,12.62,7.81,2,500,6.58,14.45,0.45,0
2026-03-10 18:37:53,2026-03-10 12:00:00,82,1,1004,11.75,7.29,0.93,500,10.18,18.93,0.6,0
2026-03-10 18:37:53,2026-03-11 12:00:00,62,0,1010,9.88,4.7,1.87,801,10.32,19.22,0,0
2026-03-10 18:37:53,2026-03-12 12:00:00,91,1,996,11.18,3.27,0.55,616,12.38,24.64,11.34,0.53
2026-03-10 18:37:53,2026-03-13 12:00:00,78,1,994,7.26,0.64,1.09,616,10.72,19.89,2.31,0.93
2026-03-10 18:37:53,2026-03-14 12:00:00,98,0.34,1005,6.58,2.98,1.94,500,5.77,13.38,0.41,0
2026-03-10 18:37:53,2026-03-15 12:00:00,70,0.37,1008,8.67,4.09,2,500,9.94,20.25,0.72,0
2026-03-10 18:37:53,2026-03-16 12:00:00,84,1,1008,11.49,6.1,2,500,10.44,21.21,0.45,0
2026-03-10 18:37:53,2026-03-17 12:00:00,77,0.54,1000,12.62,7.81,2,500,6.58,14.45,0.45,0
2026-03-10 19:37:53,2026-03-10 12:00:00,82,1,1004,11.85,7.29,1.72,500,10.35,19.1,0.65,0
2026-03-10 19:37:53,2026-03-11 12:00:00,62,0.24,1010,10.78,5.18,1.87,801,10.46,19.24,0,0
2026-03-10 19:37:53,2026-03-12 12:00:00,82,1,994,11.88,3.16,1.23,501,12.35,25.58,8.83,0
2026-03-10 19:37:53,2026-03-13 12:00:00,87,1,995,7.22,0.83,1.12,616,9.75,17.02,1.22,1.42
2026-03-10 19:37:53,2026-03-14 12:00:00,64,0.5,1010,8.79,2.11,1.79,500,6.22,13.55,0.55,0
2026-03-10 19:37:53,2026-03-15 12:00:00,76,0.89,1009,9.48,2.53,1.9,616,9.53,16.73,1.23,0.48
2026-03-10 19:37:53,2026-03-16 12:00:00,67,0,1017,10.03,2.89,2,804,6.8,15.41,0,0
2026-03-10 19:37:53,2026-03-17 12:00:00,82,1,1002,10.74,6.15,2,500,7.47,15.54,1.38,0
2026-03-10 20:37:53,2026-03-10 12:00:00,82,1,1004,11.91,7.29,1.72,500,10.35,19.1,0.65,0
2026-03-10 20:37:53,2026-03-11 12:00:00,62,0.24,1010,10.78,5.18,1.87,801,10.46,19.24,0,0
2026-03-10 20:37:53,2026-03-12 12:00:00,82,1,994,11.88,3.16,1.23,501,12.35,25.58,8.83,0
2026-03-10 20:37:53,2026-03-13 12:00:00,87,1,995,7.22,0.83,1.12,616,9.75,17.02,1.22,1.42
2026-03-10 20:37:53,2026-03-14 12:00:00,64,0.5,1010,8.79,2.11,1.79,500,6.22,13.55,0.55,0
2026-03-10 20:37:53,2026-03-15 12:00:00,76,0.89,1009,9.48,2.53,1.9,616,9.53,16.73,1.23,0.48
2026-03-10 20:37:53,2026-03-16 12:00:00,67,0,1017,10.03,2.89,2,804,6.8,15.41,0,0
2026-03-10 20:37:53,2026-03-17 12:00:00,82,1,1002,10.74,6.15,2,500,7.47,15.54,1.38,0
2026-03-10 21:37:53,2026-03-10 12:00:00,82,1,1004,11.91,7.29,1.72,500,10.35,19.1,0.89,0
2026-03-10 21:37:53,2026-03-11 12:00:00,62,0.24,1010,10.78,5.18,1.87,801,10.46,19.24,0,0
2026-03-10 21:37:53,2026-03-12 12:00:00,82,1,994,11.88,3.16,1.23,501,12.35,25.58,8.83,0
2026-03-10 21:37:53,2026-03-13 12:00:00,87,1,995,7.22,0.83,1.12,616,9.75,17.02,1.22,1.42
2026-03-10 21:37:53,2026-03-14 12:00:00,64,0.5,1010,8.79,2.11,1.79,500,6.22,13.55,0.55,0
2026-03-10 21:37:53,2026-03-15 12:00:00,76,0.89,1009,9.48,2.53,1.9,616,9.53,16.73,1.23,0.48
2026-03-10 21:37:53,2026-03-16 12:00:00,67,0,1017,10.03,2.89,2,804,6.8,15.41,0,0
2026-03-10 21:37:53,2026-03-17 12:00:00,82,1,1002,10.74,6.15,2,500,7.47,15.54,1.38,0
2026-03-10 22:37:53,2026-03-10 12:00:00,82,1,1004,11.91,7.29,1.72,500,10.35,19.1,0.89,0
2026-03-10 22:37:53,2026-03-11 12:00:00,62,0.24,1010,10.78,5.18,1.87,801,10.46,19.24,0,0
2026-03-10 22:37:53,2026-03-12 12:00:00,82,1,994,11.88,3.16,1.23,501,12.35,25.58,8.83,0
2026-03-10 22:37:53,2026-03-13 12:00:00,87,1,995,7.22,0.83,1.12,616,9.75,17.02,1.22,1.42
2026-03-10 22:37:53,2026-03-14 12:00:00,64,0.5,1010,8.79,2.11,1.79,500,6.22,13.55,0.55,0
2026-03-10 22:37:53,2026-03-15 12:00:00,76,0.89,1009,9.48,2.53,1.9,616,9.53,16.73,1.23,0.48
2026-03-10 22:37:53,2026-03-16 12:00:00,67,0,1017,10.03,2.89,2,804,6.8,15.41,0,0
2026-03-10 22:37:53,2026-03-17 12:00:00,82,1,1002,10.74,6.15,2,500,7.47,15.54,1.38,0
2026-03-10 23:37:53,2026-03-10 12:00:00,82,1,1004,11.91,7.29,1.72,500,10.35,19.1,0.89,0
2026-03-10 23:37:53,2026-03-11 12:00:00,62,0.24,1010,10.78,5.18,1.87,801,10.46,19.24,0,0
2026-03-10 23:37:53,2026-03-12 12:00:00,82,1,994,11.88,3.16,1.23,501,12.35,25.58,8.83,0
2026-03-10 23:37:53,2026-03-13 12:00:00,87,1,995,7.22,0.83,1.12,616,9.75,17.02,1.22,1.42
2026-03-10 23:37:53,2026-03-14 12:00:00,64,0.5,1010,8.79,2.11,1.79,500,6.22,13.55,0.55,0
2026-03-10 23:37:53,2026-03-15 12:00:00,76,0.89,1009,9.48,2.53,1.9,616,9.53,16.73,1.23,0.48
2026-03-10 23:37:53,2026-03-16 12:00:00,67,0,1017,10.03,2.89,2,804,6.8,15.41,0,0
2026-03-10 23:37:53,2026-03-17 12:00:00,82,1,1002,10.74,6.15,2,500,7.47,15.54,1.38,0
2026-03-11 00:37:53,2026-03-11 12:00:00,62,0.24,1010,10.78,5.18,1.87,801,10.46,19.24,0,0
2026-03-11 00:37:53,2026-03-12 12:00:00,82,1,994,11.88,3.16,1.23,501,12.35,25.58,8.83,0
2026-03-11 00:37:53,2026-03-13 12:00:00,87,1,995,7.22,0.83,1.12,616,9.75,17.02,1.22,1.42
2026-03-11 00:37:53,2026-03-14 12:00:00,64,0.5,1010,8.79,2.11,1.79,500,6.22,13.55,0.55,0
2026-03-11 00:37:53,2026-03-15 12:00:00,76,0.89,1009,9.48,2.53,1.9,616,9.53,16.73,1.23,0.48
2026-03-11 00:37:53,2026-03-16 12:00:00,67,0,1017,10.03,2.89,2,804,6.8,15.41,0,0
2026-03-11 00:37:53,2026-03-17 12:00:00,82,1,1002,10.74,6.15,2,500,7.47,15.54,1.38,0
2026-03-11 00:37:53,2026-03-18 12:00:00,73,1,1009,12.11,8.07,2,500,5.95,13.3,1.17,0
2026-03-11 01:37:53,2026-03-11 12:00:00,61,0.24,1010,13.1,5.16,1.87,801,10.46,19.24,0,0
2026-03-11 01:37:53,2026-03-12 12:00:00,85,1,994,12.05,2.37,1.23,501,13.45,27.64,12.78,0
2026-03-11 01:37:53,2026-03-13 12:00:00,90,1,996,6.56,1.42,1.12,616,10.57,19.69,1.37,3.64
2026-03-11 01:37:53,2026-03-14 12:00:00,70,0.24,1007,8.37,0.74,1.79,500,5.65,12.31,0.18,0
2026-03-11 01:37:53,2026-03-15 12:00:00,86,0.69,1008,7.85,2.73,1.9,500,9.04,16.4,1.12,0
2026-03-11 01:37:53,2026-03-16 12:00:00,67,0,1012,10.03,2.47,2,804,7.17,16.09,0,0
2026-03-11 01:37:53,2026-03-17 12:00:00,100,1,1000,9.46,1.96,2,616,8.6,17.63,0.81,19.11
2026-03-11 01:37:53,2026-03-18 12:00:00,77,0,1015,6.69,0.26,2,803,5.83,12.23,0,0
2026-03-11 02:37:53,2026-03-11 12:00:00,61,0.24,1010,13.1,5.92,1.87,801,10.46,19.24,0,0
2026-03-11 02:37:53,2026-03-12 12:00:00,85,1,994,12.05,2.37,1.23,501,13.45,27.64,12.78,0
2026-03-11 02:37:53,2026-03-13 12:00:00,90,1,996,6.56,1.42,1.12,616,10.57,19.69,1.37,3.64
2026-03-11 02:37:53,2026-03-14 12:00:00,70,0.24,1007,8.37,0.74,1.79,500,5.65,12.31,0.18,0
2026-03-11 02:37:53,2026-03-15 12:00:00,86,0.69,1008,7.85,2.73,1.9,500,9.04,16.4,1.12,0
2026-03-11 02:37:53,2026-03-16 12:00:00,67,0,1012,10.03,2.47,2,804,7.17,16.09,0,0
2026-03-11 02:37:53,2026-03-17 12:00:00,100,1,1000,9.46,1.96,2,616,8.6,17.63,0.81,19.11
2026-03-11 02:37:53,2026-03-18 12:00:00,77,0,1015,6.69,0.26,2,803,5.83,12.23,0,0
2026-03-11 03:37:53,2026-03-11 12:00:00,61,0.24,1010,13.1,6.43,1.87,801,10.46,19.24,0,0
2026-03-11 03:37:53,2026-03-12 12:00:00,85,1,994,12.05,2.37,1.23,501,13.45,27.64,12.78,0
2026-03-11 03:37:53,2026-03-13 12:00:00,90,1,996,6.56,1.42,1.12,616,10.57,19.69,1.37,3.64
2026-03-11 03:37:53,2026-03-14 12:00:00,70,0.24,1007,8.37,0.74,1.79,500,5.65,12.31,0.18,0
2026-03-11 03:37:53,2026-03-15 12:00:00,86,0.69,1008,7.85,2.73,1.9,500,9.04,16.4,1.12,0
2026-03-11 03:37:53,2026-03-16 12:00:00,67,0,1012,10.03,2.47,2,804,7.17,16.09,0,0
2026-03-11 03:37:53,2026-03-17 12:00:00,100,1,1000,9.46,1.96,2,616,8.6,17.63,0.81,19.11
2026-03-11 03:37:53,2026-03-18 12:00:00,77,0,1015,6.69,0.26,2,803,5.83,12.23,0,0
2026-03-11 04:37:53,2026-03-11 12:00:00,61,0.24,1010,13.1,6.5,1.87,500,10.46,19.24,0.75,0
2026-03-11 04:37:53,2026-03-12 12:00:00,85,1,994,12.05,2.37,1.23,501,13.45,27.64,12.78,0
2026-03-11 04:37:53,2026-03-13 12:00:00,90,1,996,6.56,1.42,1.12,616,10.57,19.69,1.37,3.64
2026-03-11 04:37:53,2026-03-14 12:00:00,70,0.24,1007,8.37,0.74,1.79,500,5.65,12.65,0.18,0
2026-03-11 04:37:53,2026-03-15 12:00:00,86,0.69,1008,7.85,2.73,1.9,500,9.04,16.4,1.12,0
2026-03-11 04:37:53,2026-03-16 12:00:00,67,0,1012,10.03,2.47,2,804,7.17,16.09,0,0
2026-03-11 04:37:53,2026-03-17 12:00:00,100,1,1000,9.46,1.96,2,616,8.6,17.63,0.81,19.11
2026-03-11 04:37:53,2026-03-18 12:00:00,77,0,1015,6.69,0.26,2,803,5.83,12.23,0,0
2026-03-11 05:37:53,2026-03-11 12:00:00,61,0.24,1010,13.1,6.58,1.87,801,10.46,19.24,0,0
2026-03-11 05:37:53,2026-03-12 12:00:00,85,1,994,12.05,2.37,1.23,501,13.45,27.64,12.78,0
2026-03-11 05:37:53,2026-03-13 12:00:00,90,1,996,6.56,1.42,1.12,616,10.57,19.69,1.37,3.64
2026-03-11 05:37:53,2026-03-14 12:00:00,70,0.24,1007,8.37,0.74,1.79,500,5.65,12.65,0.18,0
2026-03-11 05:37:53,2026-03-15 12:00:00,86,0.69,1008,7.85,2.73,1.9,500,9.04,16.4,1.12,0
2026-03-11 05:37:53,2026-03-16 12:00:00,67,0,1012,10.03,2.47,2,804,7.17,16.09,0,0
2026-03-11 05:37:53,2026-03-17 12:00:00,100,1,1000,9.46,1.96,2,616,8.6,17.63,0.81,19.11
2026-03-11 05:37:53,2026-03-18 12:00:00,77,0,1015,6.69,0.26,2,803,5.83,12.23,0,0
2026-03-11 06:37:53,2026-03-11 12:00:00,61,0.24,1010,13.1,6.61,1.87,801,10.46,19.24,0,0
2026-03-11 06:37:53,2026-03-12 12:00:00,85,1,994,12.05,2.37,1.23,501,13.45,27.64,12.78,0
2026-03-11 06:37:53,2026-03-13 12:00:00,90,1,996,6.56,1.42,1.12,616,10.57,19.69,1.37,3.64
2026-03-11 06:37:53,2026-03-14 12:00:00,70,0.24,1007,8.37,0.74,1.79,500,5.65,12.65,0.18,0
2026-03-11 06:37:53,2026-03-15 12:00:00,86,0.69,1008,7.85,2.73,1.9,500,9.04,16.4,1.12,0
2026-03-11 06:37:53,2026-03-16 12:00:00,67,0,1012,10.03,2.47,2,804,7.17,16.09,0,0
2026-03-11 06:37:53,2026-03-17 12:00:00,100,1,1000,9.46,1.96,2,616,8.6,17.63,0.81,19.11
2026-03-11 06:37:53,2026-03-18 12:00:00,77,0,1015,6.69,0.26,2,803,5.83,12.23,0,0
2026-03-11 07:37:53,2026-03-11 12:00:00,67,0.24,1008,13.22,6.46,1.87,801,10.46,19.24,0,0
2026-03-11 07:37:53,2026-03-12 12:00:00,91,1,993,12.01,2.15,1.23,616,13.96,27.79,7.63,0.31
2026-03-11 07:37:53,2026-03-13 12:00:00,77,1,996,5.55,1.35,1.12,616,10.25,19.67,0.71,3.01
2026-03-11 07:37:53,2026-03-14 12:00:00,69,1,1006,8.32,1.82,1.79,500,6.42,13.81,1.28,0
2026-03-11 07:37:53,2026-03-15 12:00:00,77,0.97,1005,8.61,2.84,1.9,616,9.05,16.4,1.14,0.44
2026-03-11 07:37:53,2026-03-16 12:00:00,72,0.5,1011,11.42,2.4,2,500,7.52,16.08,0.33,0
2026-03-11 07:37:53,2026-03-17 12:00:00,91,1,996,9.65,4.87,2,501,7.94,16.01,8.22,0
2026-03-11 07:37:53,2026-03-18 12:00:00,65,0,1014,9.59,2.07,2,804,2.57,4.13,0,0
2026-03-11 08:37:53,2026-03-11 12:00:00,69,0.24,1008,11.99,6.37,1.87,801,10.46,19.24,0,0
2026-03-11 08:37:53,2026-03-12 12:00:00,91,1,993,12.01,2.15,1.23,616,13.96,27.79,7.63,0.31
2026-03-11 08:37:53,2026-03-13 12:00:00,77,1,996,5.55,1.35,1.12,616,10.25,19.67,0.71,3.01
2026-03-11 08:37:53,2026-03-14 12:00:00,69,1,1006,8.32,1.82,1.79,500,6.42,13.81,1.28,0
2026-03-11 08:37:53,2026-03-15 12:00:00,77,0.97,1005,8.61,2.84,1.9,616,9.05,16.4,1.14,0.44
2026-03-11 08:37:53,2026-03-16 12:00:00,72,0.5,1011,11.42,2.4,2,500,7.52,16.08,0.33,0
2026-03-11 08:37:53,2026-03-17 12:00:00,91,1,996,9.65,4.87,2,501,7.94,16.01,8.22,0
2026-03-11 08:37:53,2026-03-18 12:00:00,65,0,1014,9.59,2.07,2,804,2.57,4.13,0,0
2026-03-11 09:37:53,2026-03-11 12:00:00,68,0.24,1008,11.99,6.65,1.87,801,10.46,19.24,0,0
2026-03-11 09:37:53,2026-03-12 12:00:00,91,1,993,12.01,2.15,1.23,616,13.96,27.79,7.63,0.31
2026-03-11 09:37:53,2026-03-13 12:00:00,77,1,996,5.55,1.35,1.12,616,10.25,19.67,0.71,3.01
2026-03-11 09:37:53,2026-03-14 12:00:00,69,1,1006,8.32,1.82,1.79,500,6.42,13.81,1.28,0
2026-03-11 09:37:53,2026-03-15 12:00:00,77,0.97,1005,8.61,2.84,1.9,616,9.05,16.4,1.14,0.44
2026-03-11 09:37:53,2026-03-16 12:00:00,72,0.5,1011,11.42,2.4,2,500,7.52,16.08,0.33,0
2026-03-11 09:37:53,2026-03-17 12:00:00,91,1,996,9.65,4.87,2,501,7.94,16.01,8.22,0
2026-03-11 09:37:53,2026-03-18 12:00:00,65,0,1014,9.59,2.07,2,804,2.57,4.13,0,0
2026-03-11 10:37:53,2026-03-11 12:00:00,68,0.24,1008,11.15,6.15,1.87,802,10.46,19.24,0,0
2026-03-11 10:37:53,2026-03-12 12:00:00,91,1,993,12.01,2.15,1.23,616,13.96,27.79,7.63,0.31
2026-03-11 10:37:53,2026-03-13 12:00:00,77,1,996,5.55,1.35,1.12,616,10.25,19.67,0.71,3.01
2026-03-11 10:37:53,2026-03-14 12:00:00,69,1,1006,8.32,1.82,1.79,500,6.42,13.81,1.28,0
2026-03-11 10:37:53,2026-03-15 12:00:00,77,0.97,1005,8.61,2.84,1.9,616,9.05,16.4,1.14,0.44
2026-03-11 10:37:53,2026-03-16 12:00:00,72,0.5,1011,11.42,2.4,2,500,7.52,16.08,0.33,0
2026-03-11 10:37:53,2026-03-17 12:00:00,91,1,996,9.65,4.87,2,501,7.94,16.01,8.22,0
2026-03-11 10:37:53,2026-03-18 12:00:00,65,0,1014,9.59,2.07,2,804,2.57,4.13,0,0
2026-03-11 11:37:53,2026-03-11 12:00:00,67,0.24,1009,11.01,6.07,1.87,802,10.46,19.24,0,0
2026-03-11 11:37:53,2026-03-12 12:00:00,91,1,993,12.01,2.15,1.23,616,13.96,27.79,7.63,0.31
2026-03-11 11:37:53,2026-03-13 12:00:00,77,1,996,5.55,1.35,1.12,616,10.25,19.67,0.71,3.01
2026-03-11 11:37:53,2026-03-14 12:00:00,69,1,1006,8.32,1.82,1.79,500,6.42,13.81,1.28,0
2026-03-11 11:37:53,2026-03-15 12:00:00,77,0.97,1005,8.61,2.84,1.9,616,9.05,16.4,1.14,0.44
2026-03-11 11:37:53,2026-03-16 12:00:00,72,0.5,1011,11.42,2.4,2,500,7.52,16.08,0.33,0
2026-03-11 11:37:53,2026-03-17 12:00:00,91,1,996,9.65,4.87,2,501,7.94,16.01,8.22,0
2026-03-11 11:37:53,2026-03-18 12:00:00,65,0,1014,9.59,2.07,2,804,2.57,4.13,0,0
2026-03-11 12:37:53,2026-03-11 12:00:00,58,0.24,1009,11.33,6.07,1.87,802,10.46,19.24,0,0
2026-03-11 12:37:53,2026-03-12 12:00:00,91,1,993,12.01,2.15,1.23,616,13.96,27.79,7.63,0.31
2026-03-11 12:37:53,2026-03-13 12:00:00,77,1,996,5.55,1.35,1.12,616,10.25,19.67,0.71,3.01
2026-03-11 12:37:53,2026-03-14 12:00:00,69,1,1006,8.32,1.82,1.79,500,6.42,13.81,1.28,0
2026-03-11 12:37:53,2026-03-15 12:00:00,77,0.97,1005,8.61,2.84,1.9,616,9.05,16.4,1.14,0.44
2026-03-11 12:37:53,2026-03-16 12:00:00,72,0.5,1011,11.42,2.4,2,500,7.52,16.08,0.33,0
2026-03-11 12:37:53,2026-03-17 12:00:00,91,1,996,9.65,4.87,2,501,7.94,16.01,8.22,0
2026-03-11 12:37:53,2026-03-18 12:00:00,65,0,1014,9.59,2.07,2,804,2.57,4.13,0,0
2026-03-11 13:37:53,2026-03-11 12:00:00,59,0.24,1010,11.28,6.07,1.87,802,10.46,19.24,0,0
2026-03-11 13:37:53,2026-03-12 12:00:00,91,1,993,12.01,2.15,1.23,616,13.96,27.79,7.63,0.31
2026-03-11 13:37:53,2026-03-13 12:00:00,77,1,996,5.55,1.35,1.12,616,10.25,19.67,0.71,3.01
2026-03-11 13:37:53,2026-03-14 12:00:00,69,1,1006,8.69,1.82,1.79,500,6.42,13.81,1.22,0
2026-03-11 13:37:53,2026-03-15 12:00:00,77,0.97,1005,8.61,2.84,1.9,616,9.05,16.4,1.14,0.44
2026-03-11 13:37:53,2026-03-16 12:00:00,72,0.5,1011,11.42,2.4,2,500,7.52,16.08,0.33,0
2026-03-11 13:37:53,2026-03-17 12:00:00,91,1,996,9.65,4.87,2,501,7.94,16.01,8.22,0
2026-03-11 13:37:53,2026-03-18 12:00:00,65,0,1014,9.59,2.07,2,804,2.57,4.13,0,0
2026-03-11 14:37:53,2026-03-11 12:00:00,57,0.24,1009,11.96,6.07,1.87,802,10.46,19.24,0,0
2026-03-11 14:37:53,2026-03-12 12:00:00,91,1,993,12.01,2.15,1.23,616,13.96,27.79,7.63,0.31
2026-03-11 14:37:53,2026-03-13 12:00:00,77,1,996,5.55,1.35,1.12,616,10.25,19.67,0.71,3.01
2026-03-11 14:37:53,2026-03-14 12:00:00,69,1,1006,8.69,1.82,1.79,500,6.42,13.81,1.22,0
2026-03-11 14:37:53,2026-03-15 12:00:00,77,0.97,1005,8.61,2.84,1.9,616,9.05,16.4,1.14,0.44
2026-03-11 14:37:53,2026-03-16 12:00:00,72,0.5,1011,11.42,2.4,2,500,7.52,16.08,0.33,0
2026-03-11 14:37:53,2026-03-17 12:00:00,91,1,996,9.65,4.87,2,501,7.94,16.01,8.22,0
2026-03-11 14:37:53,2026-03-18 12:00:00,65,0,1014,9.59,2.07,2,804,2.57,4.13,0,0
2026-03-11 15:37:53,2026-03-11 12:00:00,57,0.24,1009,11.67,6.07,1.87,801,10.46,19.24,0,0
2026-03-11 15:37:53,2026-03-12 12:00:00,91,1,993,12.01,2.15,1.23,616,13.96,27.79,7.63,0.31
2026-03-11 15:37:53,2026-03-13 12:00:00,77,1,996,5.55,1.35,1.12,616,10.25,19.67,0.71,3.01
2026-03-11 15:37:53,2026-03-14 12:00:00,69,1,1006,8.69,1.82,1.79,500,6.42,13.81,1.22,0
2026-03-11 15:37:53,2026-03-15 12:00:00,77,0.97,1005,8.61,2.84,1.9,616,9.05,16.4,1.14,0.44
